,0
0,119200.76733244746
1,151923.47579301056
2,172606.27700349176
3,199960.5282988241
4,194639.02556384285
5,181726.20013498794
6,198068.63679994736
7,169915.92719060788
8,206903.59614473535
9,116041.9661181306
10,201843.12003571494
11,112852.04747669632
12,89597.15548678814
13,150644.63769751857
14,113364.18628882593
15,317032.28227297263
16,250859.8555146458
17,293480.1398089458
18,272398.05372875417
19,403826.69105592906
20,296985.7916573314
21,213159.1289859016
22,175463.68531732634
23,172034.48362746998
24,195549.36164393649
25,207343.53453744273
26,289000.8133644806
27,262652.5190349878
28,184848.30142587912
29,228703.94791096752
30,209521.8756342379
31,89071.3713538755
32,214927.18400364276
33,293536.52680727676
34,281464.95935614384
35,218320.81040901667
36,168727.93103485252
37,153929.89744010963
38,159820.94176804088
39,150661.89423037064
40,195789.37381560588
41,143651.03009357932
42,279573.3270662229
43,245712.74852971197
44,223654.8566627549
45,203406.93250795687
46,249002.112933903
47,205036.8075237451
48,155443.99612663686
49,145279.41462744703
50,147832.35346594313
51,190304.72606122587
52,166669.1903454233
53,161294.96496500075
54,220219.20937770396
55,175121.96213736897
56,171901.75002807938
57,121568.68502777535
58,242632.24728279724
59,123634.33911844925
60,119402.35158936214
61,201988.9604154625
62,81101.93885963748
63,110309.87041507498
64,102123.61445690086
65,86494.88987040496
66,91839.98859586683
67,152674.95587785123
68,130827.17994012171
69,239158.42578202556
70,145079.26329046977
71,121902.68354176427
72,153057.40775900637
73,126333.4775952471
74,152256.74344639713
75,99098.70231414796
76,32905.239990049624
77,182871.32179991365
78,223468.9329478389
79,116661.14458929934
80,155452.73035501805
81,136321.01205294766
82,193079.18768340256
83,73619.71725647
84,131799.1593343916
85,137213.90025635785
86,140002.6511700328
87,137519.39436294232
88,125682.40956120216
89,126810.3638718836
90,129984.91687491839
91,134856.26246389886
92,169321.69285198604
93,124121.36818828713
94,164295.92483510636
95,74820.70407929376
96,98609.78916019923
97,91106.79124696704
98,76603.99901795865
99,129963.06783920154
100,130692.75554285641
101,114962.92797483434
102,113411.02279830654
103,153087.23958529718
104,137967.86748256953
105,247552.4008934116
106,63980.567540326505
107,222810.68842443847
108,94161.28053382982
109,139113.0599709761
110,104414.0164842417
111,137883.07670529815
112,249094.71963789826
113,117499.95540854288
114,242658.67138386331
115,260610.7375816952
116,197076.38024206017
117,147424.6370238925
118,135408.52776433714
119,207552.66434829147
120,136988.42656711186
121,123446.44404731249
122,310160.9896680976
123,229051.76687082904
124,155082.30596600496
125,44780.583817047765
126,94686.73027556564
127,143512.7503039369
128,104211.4024313991
129,131282.09235938592
130,80431.10242468398
131,124183.40781180887
132,140268.56333011878
133,136193.82317367196
134,123616.0132309997
135,216885.24722110387
136,171458.03664966207
137,203924.3179681152
138,199226.96529733203
139,184576.78404898942
140,22935.68517932424
141,119980.88848037296
142,58574.75249770633
143,254210.07672676374
144,266517.1591946734
145,178260.21016839542
146,169626.1362073864
147,225699.16976131336
148,194549.9036565912
149,151393.75229448522
150,159912.65155981923
151,165369.40509474277
152,170832.57567635528
153,123759.25957231317
154,78699.46712236002
155,56701.25099474599
156,59961.26850936096
157,106642.00351197645
158,152795.74102257658
159,171604.87448037276
160,134063.0673516991
161,125304.50593313179
162,262190.8213267955
163,210059.68709099712
164,118432.34942500712
165,194344.2706647797
166,194358.76125970436
167,282496.5434266557
168,192311.90398456925
169,318983.5457193041
170,214499.13751488226
171,233084.95204261178
172,185963.1035797496
173,192730.46992734494
174,184772.80142142717
175,162317.24510738975
176,199057.6557097328
177,219907.92778269527
178,204837.9402983617
179,268342.1044256722
180,200360.10226081987
181,226222.91142245545
182,227188.42754763574
183,233144.51405835734
184,234600.62454181933
185,178704.38795458945
186,175142.85703753866
187,134041.1554786251
188,129756.02998788538
189,112640.14941144967
190,109856.57377119549
191,116323.18216548674
192,117605.88426766405
193,151498.9186347099
194,150800.50567548582
195,140882.3902400653
196,154346.38033593958
197,144190.24402298592
198,130205.93551973859
199,145874.50243565114
200,378596.8633007698
201,332686.30688329693
202,329219.32711215015
203,423723.45343290037
204,291031.59053499205
205,298221.95999186207
206,307258.1900235445
207,310986.04774202826
208,293515.8113258539
209,312623.0911164384
210,264153.72675444675
211,385748.12770721014
212,290081.0387581466
213,259927.79750272701
214,189482.1794187727
215,197118.65111065167
216,216565.87918180902
217,402806.79073961405
218,327597.509794869
219,283712.8092354997
220,247087.7395154168
221,293014.2521067152
222,195285.99240711238
223,198698.90526793175
224,175648.98220992717
225,175475.51745323744
226,177491.62351418077
227,207568.2933839159
228,205437.2525468606
229,210536.1079677865
230,198630.86627867096
231,261150.69931106246
232,178441.56036158046
233,188634.63827634044
234,179836.9695551463
235,277300.5187076186
236,184855.14187893388
237,329188.43981922395
238,305981.4834909369
239,253116.47250466957
240,278165.89497617306
241,261159.61634001834
242,261343.44192672824
243,283195.7875833083
244,238117.07689827052
245,375290.24936174415
246,195204.22990446514
247,204141.45307402266
248,272449.567998084
249,233346.3389797972
250,271912.1957985584
251,256266.61582352966
252,265907.77962885564
253,221519.2158472205
254,203714.78978934092
255,183118.5100893858
256,186603.82269683713
257,145660.77946379804
258,213355.02071817475
259,252003.94558831607
260,179028.1877128759
261,133194.58811735036
262,159759.74406900792
263,226996.11570910783
264,234416.66947677592
265,187007.99473293452
266,152597.43629672308
267,193666.44219385204
268,169848.77061712788
269,167392.4663934228
270,116411.13132431521
271,118906.53759936756
272,106929.18191647413
273,106787.09029745962
274,125195.99882222968
275,101099.91178877652
276,332336.3318244186
277,244855.5102553689
278,276056.5816171523
279,194526.46315594926
280,188078.39816467208
281,173520.4220015041
282,179498.77234813967
283,300045.3664417479
284,223477.91817290708
285,223780.1032459184
286,230473.78931858996
287,229882.14825922716
288,160992.62196321366
289,148066.44527245406
290,255313.78150285548
291,109372.63893460575
292,154187.6245514208
293,231108.5938828122
294,171111.92207437148
295,130380.41544869402
296,96723.44321939303
297,153393.35242066463
298,180481.9645796446
299,171889.32874996564
300,165532.99291074532
301,172606.64913641848
302,172321.49648184027
303,106397.3451599984
304,200259.64691735036
305,206904.6839645079
306,250893.82195797632
307,140679.28457701975
308,183502.6378191146
309,154995.09918247373
310,112516.23241493478
311,125851.23500516894
312,107504.94842269435
313,148433.23199361144
314,139380.68426778633
315,135057.73292804672
316,97057.95674997929
317,138028.47215777077
318,119593.62455443456
319,194289.0819908164
320,114558.56104015862
321,47257.181756916456
322,137103.44961540657
323,86178.07788201794
324,101512.09704051004
325,133323.0036889324
326,165929.8752236711
327,28854.735679536476
328,97605.82957172731
329,33367.714051672025
330,212517.7650267633
331,169257.47573190555
332,154302.45711523783
333,178175.52107005916
334,128049.5503188537
335,129603.34493229375
336,140673.92547254497
337,101700.92596230819
338,101191.89751379704
339,102453.52253790596
340,98171.80840594554
341,149700.5705176352
342,170588.64174531284
343,137399.2777112797
344,142513.0869330268
345,136897.07861294458
346,169144.12167396024
347,120287.21855683671
348,131575.11087052128
349,145553.98324687872
350,70177.2212265759
351,109259.18611327698
352,113700.968508458
353,81621.39104582195
354,11702.24545165
355,88634.95263617719
356,96665.22147290397
357,153260.48168483865
358,122445.14163101651
359,54222.07159821293
360,108689.14820559602
361,162209.7407214921
362,29380.679409910226
363,132210.14291596226
364,132332.0314849622
365,95056.34894548263
366,96373.45530815574
367,131939.07301672664
368,167877.54798911302
369,162665.77265753015
370,182554.32824365888
371,114613.80899171624
372,153280.77402149606
373,126712.3042774843
374,131392.59526137402
375,125242.23842761107
376,104738.78301522834
377,116513.91833074368
378,81511.60295433446
379,161841.76137816557
380,126785.79163245112
381,74439.98871570488
382,120576.21076619928
383,129020.23062920268
384,129246.7938909703
385,151362.35263695568
386,156845.8813682634
387,15648.795578865218
388,121097.17987879366
389,114848.41123116622
390,144483.27037738916
391,119849.6208886439
392,116604.02640351653
393,184096.59850026807
394,156956.51885296497
395,238682.5731848639
396,140275.04354137043
397,128427.13276498136
398,111624.49022325454
399,153553.09093242395
400,110586.87873167312
401,285016.1052818354
402,283477.9517353554
403,283491.4180970392
404,322772.1923287348
405,312812.2066895268
406,240835.30851049814
407,284139.48570261034
408,223389.11080126627
409,251342.0449703622
410,248501.66775455023
411,173336.19016540283
412,227317.20048204483
413,139546.04902851465
414,207693.1930829489
415,208166.93719865032
416,220999.4320824477
417,215546.35795428138
418,106341.10197473876
419,147344.37957052374
420,250087.4503952067
421,250130.64022186655
422,193809.08064098796
423,208496.67044316232
424,256936.53690008633
425,273233.42640022794
426,232831.8997973753
427,288146.80515655084
428,168549.33453705115
429,109881.41955056158
430,141904.4454858005
431,68697.11626710359
432,130934.9488696421
433,111840.56446833094
434,154770.8452515779
435,116404.8851990616
436,110337.22373919678
437,117039.55275213276
438,148855.5012484365
439,148678.4317010264
440,166139.05202209903
441,140371.04374847445
442,212767.04280276014
443,129523.95489595947
444,194246.5033964601
445,156302.55865079397
446,209685.50221173326
447,131438.7657718605
448,151203.78657521913
449,136038.04921874194
450,215101.08144653053
451,288267.9921560087
452,156713.2279201476
453,46313.01184648718
454,251287.2128925419
455,19932.275134249707
456,263839.03443916445
457,144959.51461095293
458,192960.47509626253
459,178377.65802037087
460,337777.5578007472
461,297271.49627866596
462,228051.85252059903
463,230032.5691282933
464,226377.68279883335
465,339471.84809653787
466,125993.73703909991
467,165779.26234673383
468,106164.11998532363
469,132277.51173187676
470,142024.1951430994
471,136373.40787292202
472,161764.23868258065
473,185713.11203009216
474,181771.25180837675
475,185909.610601458
476,186149.3066462325
477,172289.30268549942
478,238809.16793120257
479,192241.78562720097
480,181238.8928303488
481,196139.0224538413
482,203890.35122162383
483,281768.64923299337
484,327387.27130645746
485,161444.5356297798
486,270670.2826894049
487,176921.29691714956
488,251213.79283618229
489,210890.98164545977
490,271126.412757864
491,237272.83750132238
492,196099.28122054134
493,222542.39338361216
494,134228.9943972414
495,324171.48761417903
496,178138.71271856292
497,305559.6726816918
498,127395.24807512737
499,89980.99426537298
500,114937.34951437614
501,109179.07543267054
502,123765.96077399561
503,101088.30780298146
504,135300.56534935255
505,150162.0211959742
506,277674.58082391764
507,345592.78841850907
508,335961.76054397784
509,350456.76288880175
510,398032.2404709882
511,338518.95769691747
512,268452.2718803489
513,296210.51318631624
514,421587.7423903863
515,296071.40891603613
516,345180.9084568729
517,307335.5107970063
518,300703.20027280436
519,194503.2657734088
520,312118.8671756007
521,225878.37688489095
522,209726.85415879637
523,182982.55681144493
524,241623.14482887508
525,240933.1676744474
526,194270.00885890424
527,180732.30973276868
528,205140.56686281925
529,223485.68921150733
530,220270.55118401814
531,242572.14713346562
532,183398.29183193692
533,240083.9298731906
534,197480.33836632385
535,287106.939603843
536,286712.180982037
537,311837.02928861696
538,263541.4919999563
539,302884.5539519845
540,271052.95315313037
541,253378.52931705164
542,263834.7682654958
543,282363.47207516315
544,225107.90445054322
545,214256.86818614602
546,262652.6794953225
547,220000.741944585
548,194655.40427171206
549,209881.65470181918
550,169136.71720365086
551,180510.1869831991
552,171997.46307904762
553,190110.18230095203
554,201151.26176949637
555,192425.01489572972
556,205483.20027091168
557,108679.1209553706
558,128838.27453209786
559,77453.73030514654
560,88357.55266974412
561,193892.75932273315
562,134949.49600138562
563,270346.86327902554
564,336079.19316942245
565,179755.88739960012
566,148719.15522773797
567,167016.5083077175
568,166518.34180790558
569,260102.51599943452
570,246728.95750488155
571,234338.2941283246
572,253672.3235473514
573,172642.73700667382
574,236953.17537883203
575,221800.65342438663
576,224671.48079333175
577,294425.6668720052
578,208430.51569259795
579,343749.1935197308
580,270856.72836934985
581,210183.96762497025
582,173606.0373652291
583,192137.87856218196
584,212217.36203243537
585,130329.862859349
586,134896.8491520083
587,137940.91478620074
