,0
0,119200.76733245164
1,151923.47579300567
2,172606.2770034955
3,199960.52829882735
4,194639.02556384495
5,181726.20013499167
6,198068.63679995015
7,169915.92719061184
8,206903.59614473698
9,116041.96611813408
10,201843.1200357175
11,112852.04747669723
12,89597.15548679103
13,150644.6376975237
14,113364.18628882941
15,317032.2822729747
16,250859.85551464953
17,293480.13980894466
18,272398.0537287565
19,403826.6910559258
20,296985.7916573328
21,213159.1289859037
22,175463.6853173303
23,172034.483627473
24,195549.36164393742
25,207343.53453744575
26,289000.8133644853
27,262652.51903499174
28,184848.30142588424
29,228703.9479109682
30,209521.87563424022
31,89071.3713538806
32,214927.18400363368
33,293536.5268072656
34,281464.95935614407
35,218320.81040901854
36,168727.93103485787
37,153929.89744011243
38,159820.9417680432
39,150661.89423037367
40,195789.37381560495
41,143651.0300935828
42,279573.32706621964
43,245712.74852971383
44,223654.85666275746
45,203406.9325079613
46,249002.1129339065
47,205036.8075237486
48,155443.99612664012
49,145279.41462744935
50,147832.35346594546
51,190304.72606122843
52,166669.19034542772
53,161294.96496498282
54,220219.20937771
55,175121.9621373699
56,171901.75002808147
57,121568.68502778372
58,242632.2472827963
59,123634.33911844924
60,119402.35158936445
61,201988.96041546157
62,81101.9388596434
63,110309.8704150794
64,102123.61445690224
65,86494.88987040914
66,91839.98859587764
67,152674.9558778538
68,130827.17994012193
69,239158.42578202276
70,145079.26329047233
71,121902.68354174633
72,153057.40775899962
73,126333.4775952522
74,152256.74344639992
75,99098.70231415074
76,32905.239990059854
77,182871.3217999169
78,223468.93294784823
79,116661.14458928489
80,155452.73035502597
81,136321.01205295324
82,193079.18768340722
83,73619.71725647581
84,131799.15933439345
85,137213.90025636228
86,140002.6511700321
87,137519.39436294558
88,125682.4095612096
89,126810.3638718894
90,129984.91687491907
91,134856.26246390236
92,169321.69285197114
93,124121.36818829154
94,164295.92483510938
95,74820.70407929433
96,98609.78916018106
97,91106.79124696842
98,76603.99901794047
99,129963.06783920851
100,130692.75554283986
101,114962.92797483433
102,113411.02279830886
103,153087.23958530114
104,137967.8674825679
105,247552.4008934144
106,63980.56754033301
107,222810.68842443917
108,94161.28053382806
109,139113.0599709754
110,104414.01648425053
111,137883.07670530258
112,249094.71963789896
113,117499.95540854706
114,242658.6713838603
115,260610.73758170032
116,197076.3802420646
117,147424.6370239011
118,135408.52776434133
119,207552.6643482945
120,136988.4265671079
121,123446.4440473169
122,310160.9896680976
123,229051.7668708337
124,155082.30596600706
125,44780.5838170552
126,94686.730275569
127,143512.75030393712
128,104211.4024314049
129,131282.09235938918
130,80431.10242466802
131,124183.4078118149
132,140268.5633301218
133,136193.82317365683
134,123616.01323098152
135,216885.24722110177
136,171458.0366496679
137,203924.31796811754
138,199226.96529733436
139,184576.78404899244
140,22935.685179330627
141,119980.8884803783
142,58574.7524977119
143,254210.07672676258
144,266517.1591946755
145,178260.21016839915
146,169626.13620739523
147,225699.16976131662
148,194549.90365659515
149,151393.75229448988
150,159912.65155982436
151,165369.40509475
152,170832.5756763618
153,123759.25957231548
154,78699.46712234545
155,56701.25099473084
156,59961.268509367
157,106642.00351198179
158,152795.74102257355
159,171604.87448037975
160,134063.067351704
161,125304.50593313201
162,262190.82132678945
163,210059.6870909999
