,0
0,227243.59870980462
1,196355.86894386134
2,222831.16692596316
3,199358.31871600085
4,295552.240769717
5,178645.73318909266
6,272538.4228896281
7,251870.81578554813
8,189753.42730128756
9,83918.35378707446
10,116644.23359423167
11,341268.02113047504
12,130342.39224366251
13,240939.8305527271
14,159925.67587076212
15,151701.42785753997
16,174748.12902556357
17,93409.65372678354
18,155507.1553950721
19,123426.8374705088
20,297447.68735501874
21,135959.77854392387
22,253420.7151995128
23,140410.48957187298
24,147191.31710327134
25,270144.61705133686
26,124272.99021200738
27,282613.25580233725
28,188291.13866229806
29,57243.56903815411
30,66950.11680223829
31,120173.34381511984
32,209700.7287165361
33,153745.88934983124
34,267998.59973388386
35,289838.0225442509
36,144751.86526691302
37,168716.04940945975
38,124006.20390053043
39,73244.60736770871
40,166570.20492820893
41,147511.85588621872
42,145024.49153375055
43,116905.4896597626
44,122265.98695756572
45,274743.8206992428
46,283896.7384908334
47,249896.09920078202
48,66375.875461801
49,125244.063310905
50,175723.11123471765
51,124649.82917454893
52,111549.08633015021
53,357047.6806483975
54,121890.83287284324
55,191521.0063295005
56,229764.85433881468
57,204289.7169062659
58,393639.95127058594
59,112756.52283568018
60,174149.5491426297
61,93595.61943364165
62,215688.3984482243
63,180505.6523523945
64,267305.59397347196
65,293620.7627148606
66,269673.5266290297
67,231513.2873216007
68,61112.96959339742
69,224324.97192649948
70,318625.77005705435
71,120401.78312181016
72,220127.63009957125
73,147077.47058535527
74,73606.12118064037
75,72298.27570523419
76,88261.18828786084
77,126714.19950124239
78,113650.30796042593
79,113550.9001500345
80,213493.54573773168
81,188955.78892048667
82,260142.39869581643
83,120305.92408474731
84,184466.50853136432
85,269101.2087293368
86,178546.02207804116
87,138199.8216252345
88,63539.80451264307
89,116826.57774879863
90,86183.84863423074
91,140703.78517341832
92,135954.35721318232
93,174807.8256450278
94,200237.07139720523
95,190348.8950512532
96,224659.26898372275
97,100920.6148916747
98,77077.37519677154
99,122325.58354253341
100,222339.01443425563
101,193110.87994672402
102,113529.71951301994
103,203497.95730104294
104,180765.8981765256
105,273552.27952952136
106,78318.44206436163
107,86110.97558471667
108,139593.82294038672
109,224447.87741297504
110,153900.37840599296
111,187944.94571398685
112,316555.4705634435
113,235743.62343401404
114,227417.59188392817
115,190082.36319125455
116,116641.74296694521
117,147362.8440313408
118,336483.74045041663
119,180910.2085257248
120,168750.51016723047
121,61639.880202527616
122,141301.52500652094
123,151878.86988073742
124,192910.02063843113
125,105549.60378004455
126,131737.69168384152
127,92536.47019265742
128,161415.0630262921
129,143267.2865800232
130,232950.9350915487
131,220777.37095040776
132,158384.47649153892
133,239849.57949973614
134,183072.0864715612
135,217149.70539802677
136,127577.53831342502
137,208826.66468057953
138,270211.69166282343
139,209485.82906899875
140,92787.68171312143
141,246871.36745874197
142,116226.96630623257
143,222114.65071413567
144,153614.86905466867
145,169289.1996864803
146,107494.95069144566
147,232068.0314964128
148,186986.41210825244
149,103143.15240114003
150,126388.81736296332
151,298759.7866327559
152,194977.26997121502
153,201106.4740992879
154,111048.47450515123
155,116646.96117570148
156,119857.20168101096
157,250937.11557906886
158,226316.9031062552
159,282738.9715061654
160,170853.40757267005
161,377212.4238427173
162,230441.18689459094
163,94150.75838271073
164,149582.4031867633
165,96610.23453398411
166,206491.92316930502
167,305199.99629747646
168,208219.0174050947
169,271833.8833120305
170,132027.1514125244
171,208510.98934393117
172,222136.18647722816
173,180490.5424658569
174,224558.86110936516
175,217975.69424158416
176,223630.31816242135
177,171439.02655809032
178,386603.67557357386
179,117283.94887627043
180,164351.6581111987
181,162838.77604626594
182,133763.14193818427
183,225989.75861683246
184,117308.30729958236
185,376675.73585974664
186,185845.04654503887
187,130170.91942120965
188,155868.62004870496
189,260426.61559059858
190,282425.3177476459
191,203846.19006922597
192,207968.38415389968
193,186263.87816081368
194,104195.58542399354
195,156223.09791748406
196,290076.40274269844
197,262645.7818564864
198,138005.76190764125
199,292017.4686406769
200,133601.4470486268
201,185185.33412746075
202,135938.86000134665
203,158188.86100069634
204,112539.37205287877
205,196027.58398397308
206,147016.83098390035
207,113185.5088079154
208,252483.64063630265
209,172558.54390341035
210,110428.46977236019
211,171188.51321658745
212,235607.48127206875
213,142331.7176536893
214,147984.99037692157
215,141784.63245596978
216,234488.2753039998
217,78105.53018211767
218,240414.13117893194
219,176471.4590390216
220,216518.6153155685
221,210826.36828352435
222,186742.37310327738
223,111352.68662578908
224,366502.11692949705
225,92416.15309323037
226,279585.8450467981
227,103540.37458716462
228,102755.72764098663
229,205364.5217679331
230,145815.4732352453
231,326607.0370875359
232,106154.87756952069
233,119332.74512053766
234,218012.37753796225
235,102524.91898500071
236,199668.8452009719
237,227141.02129300215
238,263233.39305277716
239,126082.80876359991
240,250994.28516731734
241,121484.44223695887
242,84431.65573888698
243,115857.5653221206
244,243804.4789873813
245,237992.16727621513
246,124467.71973560385
247,160741.54219617377
248,211455.0804714308
249,285850.79729073576
250,67722.81297503582
251,267429.9884175722
252,178406.69018386226
253,162519.19720050145
254,137088.98575599046
255,240907.1143642425
256,195798.2266805248
257,248403.30087720318
258,223598.23385002828
259,83389.26850083192
260,183256.87072282465
261,310234.25915242906
262,174880.65519326794
263,125769.50744297817
264,90989.84320120631
265,202777.2442565215
266,199346.98375234226
267,158853.1603101151
268,91923.42626870332
269,171816.19212359644
270,266371.8072155766
271,221739.8030517906
272,295790.3771436994
273,189771.31604041014
274,122928.77512631576
275,179886.8263271122
276,209339.97247024832
277,90349.40692557588
278,321310.03739635984
279,225183.56093199007
280,235475.5108132708
281,186262.60411375048
282,213204.8009802263
283,245085.69467857265
284,183259.94625616225
285,160402.65766964864
286,196389.00042248852
287,85244.00754241955
288,94438.7413108991
289,143854.23336953286
290,245059.3803172627
291,102802.50082308137
292,147088.09575482615
293,260766.1803748888
294,205992.73440647678
295,158476.81534867393
296,116331.65028248551
297,277996.73098564835
298,195882.16301194916
299,147656.5849451876
300,119654.77812148358
301,268917.29120442003
302,241326.9447040887
303,144833.65704447086
304,320513.8438747261
305,308074.45636763715
306,265893.48124444496
307,128783.02106413747
308,97567.59645182748
309,325154.54113078193
310,179601.393287832
311,143320.29086621822
312,120853.30245240017
313,342208.58147810627
314,180131.3713394048
315,200053.9330751595
316,270980.0552293711
317,266208.1838922162
318,301335.7402183711
319,217037.34766002645
320,322507.12178217043
321,318652.4577011914
322,266645.2388816533
323,104696.82592854773
324,273968.8705145267
325,103671.2382612141
326,267657.20785076974
327,151830.75721994144
328,175344.5648534947
329,81039.73089936613
330,108489.71915955689
331,126493.53291094965
332,292560.59706513974
333,213570.78596598763
334,205806.04913647278
335,258327.4952093015
336,322510.32520471944
337,230306.2350820295
338,231694.99977539582
339,166385.5257136756
340,232344.88341738863
341,67161.4335285584
342,58544.6698901462
343,272558.4290757753
344,64024.96577067763
345,133558.22887956802
346,136956.6106472622
347,193700.97270520375
348,198998.53581834832
349,375007.2883323683
350,269323.4137265199
351,209538.471250953
352,93169.46733540496
353,129565.53832730344
354,160318.57692641913
355,175469.08712781162
356,182115.70664161228
357,144004.01359330665
358,115184.50132923487
359,294244.3152164638
360,164877.2439676061
361,133971.61800053684
362,214902.82994514488
363,134059.1985647105
364,194463.20255440785
365,112040.58561451912
366,192107.674958141
367,146301.35504613505
368,143354.03443586637
369,180859.03172668882
370,187171.8284815085
371,111606.59061606032
372,122762.61747732428
373,120972.30976642451
374,212418.5367981597
375,13333.838073683253
376,123966.61089549826
377,269232.8870962347
378,324149.67027816334
379,193199.61281027173
380,128100.55520465616
381,212516.05563546726
382,216896.80345544463
383,98456.29801526635
384,254324.0198649232
385,210636.23286677172
386,76924.70428374522
387,156229.81722845574
388,203386.27431907682
389,356997.3962093011
390,109265.54838760466
391,217306.6326361447
392,87450.28443920366
393,81615.20645448934
394,95378.5783492861
395,126886.62689288026
396,136582.52913871402
397,149311.8603068149
398,80520.38152885773
399,225848.603140369
400,232351.13181087901
401,194136.1256610859
402,95855.51511411219
403,276666.8572138036
404,176837.63370989298
405,171423.76461898553
406,118053.96345185082
407,142618.7337604162
408,275233.92060567427
409,285155.216144221
410,96887.47928440552
411,119660.49867390592
412,240083.70982293712
413,116490.16772418977
414,254542.94668497788
415,194587.08594681567
416,170450.5135844083
417,252756.3743451658
418,109319.28837740082
419,130398.84857872404
420,248571.20730681965
421,229100.2746966178
422,116793.9279644281
423,311754.16189311363
424,154999.5041590537
425,161002.86955801042
426,254311.93776081054
427,76989.40649504263
428,215711.30887368566
429,196288.9049042642
430,97405.05975907146
431,123890.43104164874
432,146858.190721169
433,181165.42750358573
434,78388.7286831994
435,215691.79888198286
436,138558.46270155566
437,109072.38318475445
438,77880.22177331509
439,145076.9220515645
440,408192.72357734427
441,94434.31584003022
442,157217.30151424455
443,205212.19935291994
444,223511.3490576848
445,174694.89261380135
446,211395.2839897028
447,219760.84408888392
448,135282.91816939515
449,85057.95502844812
450,118078.26368351917
451,247092.33637651647
452,202621.94695117243
453,209252.38317679608
454,171820.4548884014
455,194569.42559456744
456,113998.95620343475
457,198691.97937473856
458,184364.83994408036
459,105675.59055585477
460,252011.74402433302
461,179683.31759779545
462,99355.16065203461
463,148429.8373043222
464,126963.97699350018
465,193697.06456422628
466,206051.76858132228
467,153340.61799055326
468,260079.5595756931
469,190105.948847311
470,215342.01105554166
471,232922.5866241561
472,142814.79795315574
473,321156.5271459181
474,237167.25149757962
475,150672.60979564546
476,217488.56105399798
477,356504.9059912745
478,292865.6018028636
479,136310.3237168939
480,333173.6092667785
481,329000.0520665993
482,173723.87345771928
483,170814.94559453227
484,126380.0889949434
485,122433.01965965859
486,151723.69254151883
487,191486.1815698539
488,151831.67173753082
489,72191.10289582265
490,88071.36168673613
491,156054.10934925507
492,180292.07088586767
493,123471.90651069455
494,98897.77587893272
495,62069.44915207457
496,356338.8856148565
497,173078.65235140375
498,112265.71066905667
499,111921.13862736999
500,120802.92768731188
501,208980.28228067132
502,166920.5789336363
503,274101.4123966933
504,141823.7632048914
505,150605.90539648285
506,244211.03941364549
507,168618.83553415717
508,186487.0942170477
509,131700.34689571423
510,180948.81108550442
511,195973.38116839188
512,116262.18774580264
513,148261.91864670662
514,76377.14705061655
515,353338.7996055707
516,201706.02466525923
517,284558.5844302873
518,200623.40872914682
519,222264.74050509062
520,64465.04924599922
521,148074.5375392792
522,182713.494877301
523,527589.1664080416
524,301139.50537120306
525,191165.2355298373
526,121967.77426689524
527,366340.24442882615
528,88607.06242789816
529,237618.63996989524
530,193641.78801976345
531,147760.28152430538
532,103254.67638778845
533,-16795.382984249045
534,205094.1479017619
535,112113.7569376157
536,206682.90397968717
537,102626.74024176378
538,141772.8827162067
539,264613.1492798179
540,341131.21084935445
541,262827.8637221741
542,228334.96909491526
543,150698.7730290742
544,214564.99693655068
545,255327.86073168958
546,162304.971527452
547,128040.22288884
548,132197.17105277503
549,222391.24804019503
550,149216.91116860267
551,94070.64496296366
552,268020.8610471165
553,102689.36211021028
554,278779.275125428
555,97520.64271960205
556,150408.4943543692
557,91885.98390113733
558,202166.39367013253
559,204992.4471145946
560,173365.69686865967
561,182937.5649998701
562,127528.18967055426
563,176397.9520637697
564,248568.33870312394
565,110460.53849021853
566,318268.0612573632
567,210696.59682487903
568,298860.0944807785
569,135364.98594651636
570,128725.84529963917
571,135085.2144989477
572,204162.0977771363
573,190652.65991924622
574,111601.46687289291
575,116264.3414231554
576,154212.94117026305
577,160631.6775853842
578,168773.76714212485
579,137292.4066264752
580,192050.30928754352
581,290120.27911974577
582,134379.6026117861
583,307355.69841778337
584,113688.83503505534
585,325397.0588237381
586,122670.64679421754
587,125341.64848334172
588,210401.42866194405
589,78788.9203025175
590,193809.58460606346
591,369392.74765147915
592,149275.83168992368
593,156710.0908539418
594,99773.15587887437
595,303730.7089777836
596,121902.04348704622
597,209554.04123484076
598,210936.50152161214
599,162621.4479672929
600,267885.5949701381
601,131855.91716453328
602,252664.00767036816
603,148734.8033193345
604,229276.2857871192
605,237755.77287120762
606,153965.55936383846
607,195341.22524129166
608,287824.7251072993
609,102239.04448714164
610,318309.7062591225
611,158575.16014831897
612,257223.74150799395
613,139246.67201720795
614,68866.2882720944
615,156895.38291317734
616,191552.62094665793
617,119944.5141771784
618,318782.98574438447
619,308352.6443325399
620,52790.576724887615
621,246440.50658377973
622,139270.24554943916
623,169764.6196206516
624,198612.38406167258
625,165889.2427702795
626,124581.18481095704
627,170631.36524406655
628,186383.26939841907
629,166872.46786641647
630,118085.23839939928
631,224034.61338188185
632,206398.06085503817
633,131718.62099142594
634,166031.64719837272
635,178886.2565288482
636,33027.75528700364
637,68793.54385005757
638,98438.57660697367
639,277142.6436473255
640,251441.01375899292
641,230291.87998057285
642,312221.1404080954
643,154784.51164048014
644,312150.5991008286
645,139145.45947374555
646,107113.61488236593
647,165059.1485709228
648,172536.850694634
649,66828.24158326477
650,205056.67273397782
651,96655.99746640066
652,211080.60351425334
653,136837.27138691922
654,337083.91308272036
655,101705.48326920248
656,127559.94618135261
657,149350.43549394017
658,139542.3244641281
659,177193.83760925912
660,223003.58824580314
661,346278.08753467625
662,179465.34302675998
663,125320.50941787743
664,333219.25971072196
665,242758.94574199044
666,212960.1370116194
667,227373.41870420697
668,173795.89917975207
669,82741.88058592084
670,184590.9853084776
671,133651.83732795197
672,180364.33736556265
673,242837.2269296035
674,157729.8435523153
675,151867.88490425394
676,105006.26453962953
677,107209.65675198419
678,294643.4057400957
679,127854.59178584172
680,121217.20859686397
681,111177.35287458
682,184506.5523758283
683,300827.2247190714
684,199119.21963973038
685,218433.2059833958
686,219742.25111141114
687,148532.01933833875
688,259822.27441291802
689,184368.20817646978
690,156299.70012778454
691,488774.3374416729
