,0
0,119200.7673324511
1,151923.47579299952
2,172606.27700349447
3,199960.5282988261
4,194639.02556384556
5,181726.20013499135
6,198068.63679994867
7,169915.92719061175
8,206903.59614473642
9,116041.9661181333
10,201843.12003571648
11,112852.047476696
12,89597.15548679014
13,150644.63769752267
14,113364.1862888291
15,317032.2822729742
16,250859.85551464852
17,293480.139808943
18,272398.0537287555
19,403826.69105592225
20,296985.7916573316
21,213159.12898590337
22,175463.68531733067
23,172034.48362747338
24,195549.36164393663
25,207343.5345374459
26,289000.813364485
27,262652.5190349905
28,184848.30142588392
29,228703.94791096766
30,209521.87563423967
31,89071.37135388041
32,214927.18400363452
33,293536.52680726507
34,281464.95935614215
35,218320.81040901752
36,168727.93103485755
37,153929.89744011234
38,159820.94176804335
39,150661.89423037312
40,195789.37381560277
41,143651.03009358296
42,279573.3270662182
43,245712.74852971305
44,223654.8566627562
45,203406.93250796004
46,249002.11293390548
47,205036.80752374805
48,155443.9961266391
49,145279.41462744857
50,147832.35346594444
51,190304.7260612274
52,166669.19034542717
53,161294.964964979
54,220219.20937770806
55,175121.96213736912
56,171901.75002807975
57,121568.68502778295
58,242632.24728279412
59,123634.33911844846
60,119402.35158936368
61,201988.96041546055
62,81101.93885964333
63,110309.87041507885
64,102123.61445690194
65,86494.88987040872
66,91839.98859587687
67,152674.95587785324
68,130827.17994012163
69,239158.4257820229
70,145079.2632904699
71,121902.68354174346
72,153057.40775900046
73,126333.47759525166
74,152256.74344639984
75,99098.70231415206
76,32905.2399900592
77,182871.321799918
78,223468.9329478472
79,116661.14458928202
80,155452.73035502518
81,136321.012052952
82,193079.1876834069
83,73619.71725647573
84,131799.1593343936
85,137213.9002563615
86,140002.651170032
87,137519.39436294502
88,125682.40956120906
89,126810.36387188794
90,129984.91687491877
91,134856.2624639039
92,169321.69285196826
93,124121.36818829217
94,164295.92483510837
95,74820.7040792953
96,98609.78916017842
97,91106.7912469687
98,76603.99901793807
99,129963.0678392082
100,130692.7555428363
101,114962.92797483425
102,113411.02279830785
103,153087.2395852999
104,137967.86748256805
105,247552.4008934136
106,63980.56754033247
107,222810.68842443838
108,94161.28053382915
109,139113.05997097577
110,104414.01648424906
111,137883.07670530133
112,249094.71963789818
113,117499.95540854675
114,242658.67138385974
115,260610.7375816993
116,197076.3802420638
117,147424.637023901
118,135408.527764341
119,207552.6643482937
120,136988.42656710852
121,123446.44404731612
122,310160.9896680954
123,229051.76687083291
124,155082.30596600627
125,44780.58381705443
126,94686.73027556905
127,143512.7503039368
128,104211.40243140506
129,131282.09235938816
130,80431.10242466515
131,124183.40781181413
132,140268.56333012148
133,136193.82317365278
134,123616.01323097842
135,216885.24722110122
136,171458.0366496664
137,203924.31796811675
138,199226.96529733404
139,184576.7840489926
140,22935.685179330674
141,119980.88848037823
142,58574.75249771253
143,254210.07672676133
144,266517.159194675
145,178260.2101683979
146,169626.13620739468
147,225699.16976131583
148,194549.90365659507
149,151393.75229448933
150,159912.6515598238
151,165369.40509474944
152,170832.57567636148
153,123759.25957231518
154,78699.46712234235
155,56701.25099472809
156,59961.26850936693
157,106642.00351198079
158,152795.74102257416
159,171604.87448037873
160,134063.0673517032
161,125304.5059331324
162,262190.8213267889
163,210059.68709099866
164,118432.34942500955
165,194344.27066477865
166,194358.76125970518
167,282496.5434266544
168,192311.9039845689
169,318983.545719304
170,214499.13751488377
171,233084.9520426126
172,185963.1035797511
173,192730.46992734715
174,184772.80142142915
175,162317.24510739313
176,199057.65570973686
177,219907.9277826968
178,204837.94029836438
179,268342.1044256716
180,200360.10226082068
181,226222.91142245673
182,227188.42754763842
183,233144.51405835582
184,234600.62454181898
185,178704.38795459073
186,175142.85703753994
187,134041.15547863056
188,129756.02998788758
189,112640.1494114542
190,109856.57377120234
191,116323.18216548614
192,117605.88426766206
193,151498.9186347142
194,150800.50567548152
195,140882.3902400696
196,154346.38033594366
197,144190.24402299046
198,130205.93551973985
199,145874.5024356529
200,378596.8633007627
201,332686.3068832973
202,329219.327112147
203,423723.4534328928
204,291031.59053499147
205,298221.9599918603
206,307258.1900235432
207,310986.04774202674
208,293515.811325851
209,312623.0911164362
210,264153.7267544436
211,385748.1277072042
212,290081.0387581481
213,259927.79750272736
214,189482.17941877444
215,197118.65111065458
216,216565.8791818096
217,402806.79073960625
218,327597.5097948649
219,283712.80923549866
220,247087.73951541574
221,293014.2521067123
222,195285.99240711576
223,198698.9052679335
224,175648.98220993078
225,175475.5174532408
226,177491.62351418252
227,207568.29338391742
228,205437.25254686235
229,210536.10796778707
230,198630.86627867178
231,261150.6993110628
232,178441.5603615808
233,188634.63827634195
234,179836.9695551485
235,277300.5187076187
236,184855.14187893632
237,329188.43981922336
238,305981.48349091935
239,253116.4725046669
240,278165.8949761718
241,261159.61634002102
242,261343.44192672882
243,283195.78758330795
244,238117.07689826924
245,375290.2493617396
246,195204.22990446875
247,204141.45307402557
248,272449.56799808575
249,233346.33897979825
250,271912.19579855853
251,256266.61582353048
252,265907.7796288555
253,221519.21584721806
254,203714.78978934407
255,183118.51008938916
256,186603.82269683888
257,145660.77946377604
258,213355.02071817743
259,252003.94558830943
260,179028.1877128781
261,133194.5881173293
262,159759.74406901083
263,226996.11570911214
264,234416.6694767772
265,187007.9947329351
266,152597.4362967295
267,193666.44219384866
268,169848.77061713173
269,167392.46639342757
270,116411.13132430996
271,118906.53759937162
272,106929.18191647633
273,106787.09029746252
274,125195.99882223374
275,101099.91178877266
276,332336.3318244122
277,244855.51025536808
278,276056.581617158
279,194526.46315595333
280,188078.3981646736
281,173520.42200150492
282,179498.77234814072
283,300045.36644173984
284,223477.91817290883
285,223780.103245919
286,230473.78931859264
287,229882.14825923124
288,160992.621963214
289,148066.44527245325
290,255313.78150285513
291,109372.63893460795
292,154187.6245514258
293,231108.59388281137
294,171111.92207436997
295,130380.4154486904
296,96723.44321939697
297,153393.35242066823
298,180481.96457964566
299,171889.32874996436
300,165532.99291074614
301,172606.6491364221
302,172321.49648184155
303,106397.34515999966
304,200259.64691735
305,206904.68396450917
306,250893.8219579769
307,140679.28457702103
308,183502.6378191138
309,154995.09918247687
310,112516.23241493395
311,125851.23500516765
312,107504.94842268979
313,148433.23199361435
314,139380.68426778854
315,135057.7329280494
316,97057.95674998184
317,138028.47215777484
318,119593.62455443676
319,194289.08199081768
320,114558.56104016198
321,47257.18175692355
322,137103.4496154139
323,86178.07788202642
324,101512.09704051596
325,133323.00368894625
326,165929.87522367958
327,28854.73567951982
328,97605.82957173522
329,33367.714051682495
330,212517.7650267681
331,169257.47573190683
332,154302.4571152368
333,178175.52107006323
334,128049.55031885496
335,129603.34493229479
336,140673.9254725495
337,101700.92596231248
338,101191.8975137983
339,102453.52253790699
340,98171.80840595356
341,149700.57051764417
342,170588.64174531435
343,137399.27771128307
344,142513.08693302737
345,136897.07861294982
346,169144.12167396315
347,120287.2185568445
348,131575.1108705051
349,145553.9832468828
350,70177.2212265597
351,109259.1861132573
352,113700.96850846276
353,81621.39104582764
354,11702.245451656861
355,88634.95263618311
356,96665.22147291269
357,153260.48168484506
358,122445.1416310215
359,54222.0715981943
360,108689.14820560194
361,162209.7407214992
362,29380.67940989194
363,132210.14291596517
364,132332.03148496815
365,95056.34894548332
366,96373.45530816178
367,131939.07301672723
368,167877.54798912175
369,162665.77265753655
370,182554.32824366365
371,114613.80899169725
372,153280.77402149758
373,126712.30427749023
374,131392.59526135388
375,125242.23842761606
376,104738.78301520819
377,116513.91833074517
378,81511.60295434155
379,161841.76137814263
380,126785.79163245355
381,74439.98871570824
382,120576.2107662031
383,129020.23062920394
384,129246.79389097598
385,151362.35263695742
386,156845.8813682635
387,15648.795578845537
388,121097.17987879772
389,114848.41123117028
390,144483.27037739183
391,119849.6208886468
392,116604.02640351524
393,184096.5985002675
394,156956.51885296253
395,238682.57318486355
396,140275.04354137823
397,128427.13276498728
398,111624.49022325814
399,153553.09093242662
400,110586.87873167694
401,285016.10528183857
402,283477.95173535903
403,283491.41809704236
404,322772.1923287349
405,312812.2066895239
406,240835.3085105013
407,284139.48570260603
408,223389.11080126755
409,251342.04497036233
410,248501.6677545529
411,173336.19016540668
412,227317.20048204658
413,139546.0490285178
414,207693.1930829502
415,208166.93719865184
416,220999.43208244804
417,215546.35795428313
418,106341.10197474026
419,147344.3795705262
420,250087.45039521006
421,250130.64022186736
422,193809.08064099157
423,208496.67044316616
424,256936.53690008295
425,273233.42640022526
426,232831.8997973738
427,288146.8051565493
428,168549.334537055
429,109881.41955056704
430,141904.44548580318
431,68697.11626710602
432,130934.94886964011
433,111840.56446831264
434,154770.84525157942
435,116404.88519906356
436,110337.22373919758
437,117039.55275213542
438,148855.50124844175
439,148678.43170103093
440,166139.05202210194
441,140371.04374847573
442,212767.04280276282
443,129523.95489595701
444,194246.50339645415
445,156302.5586507941
446,209685.50221172732
447,131438.76577186526
448,151203.7865752232
449,136038.04921874695
450,215101.08144652972
451,288267.99215600744
452,156713.22792015818
453,46313.01184649311
454,251287.2128925362
455,19932.27513425715
456,263839.0344391634
457,144959.51461095444
458,192960.47509626288
459,178377.65802037844
460,337777.55780074315
461,297271.49627866375
462,228051.852520601
